TIEMPO,HARDWARE_INFO,VALUE
17/6/2020/;13:23:36:127,CPU_CORES_INFO,CORE_0,0,CORE_1,0,CORE_2,4,CORE_3,0,CORE_4,0,CORE_5,0,CORE_6,0,CORE_7,0,CORE_8,0,CORE_9,4,CORE_10,0,CORE_11,4,CORE_12,4,CORE_13,0,CORE_14,0,CORE_15,0,CORE_16,0
17/6/2020/;13:23:36:127,GPU_LOAD,14
17/6/2020/;13:23:36:127,USED_MEMORY,13
17/6/2020/;13:23:36:127,PEEK_MEMORY,13
17/6/2020/;13:23:36:127,MIN_GPU_LOAD,0
17/6/2020/;13:23:36:127,MAX_GPU_LOAD,14
17/6/2020/;13:23:36:127,MIN_RAM_LOAD,0
17/6/2020/;13:23:36:127,MAX_RAM_LOAD,56
17/6/2020/;13:23:36:127,MIN_TEMP,0
17/6/2020/;13:23:36:127,MAX_TEMP,45
17/6/2020/;13:23:36:127,RAM_LOAD,56

17/6/2020/;13:23:36:436,CPU_LOAD,-858993460
17/6/2020/;13:23:36:436,CPU_CORES_INFO,CORE_0,5,CORE_1,0,CORE_2,5,CORE_3,0,CORE_4,5,CORE_5,0,CORE_6,0,CORE_7,0,CORE_8,0,CORE_9,0,CORE_10,11,CORE_11,0,CORE_12,11,CORE_13,0,CORE_14,5,CORE_15,0,CORE_16,2
17/6/2020/;13:23:36:436,GPU_LOAD,14
17/6/2020/;13:23:36:436,USED_MEMORY,13
17/6/2020/;13:23:36:436,PEEK_MEMORY,13
17/6/2020/;13:23:36:436,MIN_GPU_LOAD,0
17/6/2020/;13:23:36:436,MAX_GPU_LOAD,14
17/6/2020/;13:23:36:436,MIN_RAM_LOAD,0
17/6/2020/;13:23:36:436,MAX_RAM_LOAD,56
17/6/2020/;13:23:36:436,MIN_TEMP,0
17/6/2020/;13:23:36:436,MAX_TEMP,45
17/6/2020/;13:23:36:436,RAM_LOAD,56

17/6/2020/;13:23:36:748,CPU_LOAD,-858993460
17/6/2020/;13:23:36:748,CPU_CORES_INFO,CORE_0,4,CORE_1,0,CORE_2,0,CORE_3,0,CORE_4,0,CORE_5,4,CORE_6,16,CORE_7,0,CORE_8,10,CORE_9,0,CORE_10,4,CORE_11,0,CORE_12,4,CORE_13,0,CORE_14,0,CORE_15,0,CORE_16,2
17/6/2020/;13:23:36:748,GPU_LOAD,14
17/6/2020/;13:23:36:748,USED_MEMORY,13
17/6/2020/;13:23:36:748,PEEK_MEMORY,13
17/6/2020/;13:23:36:748,MIN_GPU_LOAD,0
17/6/2020/;13:23:36:748,MAX_GPU_LOAD,14
17/6/2020/;13:23:36:748,MIN_RAM_LOAD,0
17/6/2020/;13:23:36:748,MAX_RAM_LOAD,56
17/6/2020/;13:23:36:748,MIN_TEMP,0
17/6/2020/;13:23:36:748,MAX_TEMP,45
17/6/2020/;13:23:36:748,RAM_LOAD,56

17/6/2020/;13:23:37:57,CPU_LOAD,-858993460
17/6/2020/;13:23:37:57,CPU_CORES_INFO,CORE_0,5,CORE_1,11,CORE_2,11,CORE_3,11,CORE_4,5,CORE_5,5,CORE_6,58,CORE_7,5,CORE_8,11,CORE_9,5,CORE_10,11,CORE_11,5,CORE_12,5,CORE_13,5,CORE_14,28,CORE_15,17,CORE_16,12
